title,label
Việt Nam cam kết ủng hộ nỗ lực giải trừ vũ khí hạt nhân toàn cầu,Chính trị
Bổ nhiệm lại Phó Chủ tịch Viện Hàn lâm Khoa học và Công nghệ Việt Nam,Chính trị
"Hà Nội tạm dừng tổ chức đại hội đảng bộ quận, huyện, thị xã và các tổ chức cơ sở Đảng",Chính trị
Giảm 6 đơn vị sau sắp xếp Tổng cục Khí tượng Thủy văn thành Cục Khí tượng Thủy văn,Chính trị
Những người sống và chiến đấu vì Buôn Ma Thuột: Nửa thế kỷ vẫn vẹn nguyên ký ức,Chính trị
Chính quyền 3 cấp là tất yếu khách quan và cần làm ngay,Chính trị
Tổng Bí thư Tô Lâm và Phu nhân sẽ thăm cấp Nhà nước tới Cộng hòa Indonesia,Chính trị
Chiến dịch Tây Nguyên làm chấn động cả giới quân sự quốc tế,Chính trị
Bộ Khoa học và Công nghệ công bố cấp trưởng 25 đơn vị đầu mối sau hợp nhất,Chính trị
"Thường trực Ban Bí thư chủ trì giao ban với các ban đảng, các đảng uỷ, cơ quan Trung ương",Chính trị
Chủ tịch nước Lương Cường tiếp Thủ tướng Kyrgyzstan Adylbek Kasymaliev,Chính trị
Tổng Bí thư Tô Lâm tiếp Thủ tướng Cộng hòa Kyrgyzstan Adylbek Kasymaliev,Chính trị
Chủ tịch Quốc hội Trần Thanh Mẫn hội kiến Thủ tướng Cộng hòa Kyrgyzstan Adylbek Kasimalyev,Chính trị
"Thủ tướng: Đất trong tay, tiền huy động, cơ chế do mình mà sao nhà ở xã hội lại chậm?",Chính trị
Đà Nẵng phát động Cuộc thi chính luận về bảo vệ nền tảng tư tưởng của Đảng lần thứ II,Chính trị
"Sau sắp xếp, Công an TP.HCM tăng cường nhiệm vụ cấp xã",Chính trị
Chuyên gia đề xuất hướng sửa đổi 2 điều trong Hiến pháp khi bỏ cấp huyện,Chính trị
"Khánh Hòa khẩn trương giải quyết tồn đọng, sẵn sàng sắp xếp huyện, xã",Chính trị
Hà Nội nghiên cứu phương án tổ chức lại một số đơn vị cấp xã theo mô hình địa phương 2 cấp,Chính trị
Ông Phan Đình Trạc: Cái gì luật không cấm thì tạo không gian đổi mới sáng tạo,Chính trị
Nhiều lãnh đạo cấp phòng và hiệu trưởng ở Bắc Ninh xin nghỉ hưu trước tuổi,Chính trị
Đoàn kiểm tra của Bộ Chính trị làm việc với Đảng ủy UBND tỉnh Kon Tum,Chính trị
"Bộ Nội vụ đề nghị tạm dừng giải quyết chế độ với cán bộ không tái cử, tái bổ nhiệm",Chính trị
Thủ tướng Phạm Minh Chính hội đàm với Thủ tướng Kyrgyzstan Adylbek Kasymaliev,Chính trị
"Đổi mới tư duy xây dựng pháp luật, chấm dứt tình trạng “không quản được thì cấm”",Chính trị
Chủ tịch Quốc hội Trần Thanh Mẫn gặp mặt chúc mừng nữ đại biểu Quốc hội,Chính trị
Thủ tướng chủ trì Lễ đón Thủ tướng Cộng hòa Kyrgyzstan thăm chính thức Việt Nam,Chính trị
Toàn cảnh lễ đón Thủ tướng Kyrgyzstan thăm chính thức Việt Nam,Chính trị
Ủy ban Thường vụ Quốc hội sẽ cho ý kiến về giảm tiền thuê đất,Chính trị
"Các sở, ngành mới ở Bình Định làm hết việc chứ không hết giờ",Chính trị
Thúc đẩy quan hệ Việt Nam - Kyrgyzstan phát triển lên tầm cao mới,Chính trị
Giải thế công an cấp huyện ở Đà Nẵng: Các hoạt động không bị ngắt quãng,Chính trị
"Đảng ủy Chính phủ thảo luận đề án sắp xếp, tổ chức lại đơn vị hành chính các cấp",Chính trị
Thủ tướng Phạm Minh Chính tiếp Tổng Tham mưu trưởng Quân đội nhân dân Lào,Chính trị
Bộ Công an đã giải thể 694 cơ quan công an cấp huyện,Chính trị
"Khánh Hòa tạm dừng bổ nhiệm chức vụ cao hơn đối với cán bộ huyện, xã",Chính trị
Bí thư Bình Dương kiểm tra công an xã sau giải thể công an huyện,Chính trị
"Việt Nam, Ấn Độ trao đổi quan điểm về nhiều vấn đề quốc tế",Chính trị
Hội thảo khoa học 50 năm chiến thắng Tây Nguyên với nhiều góc nhìn mới,Chính trị
Công bố thành lập Sở Dân tộc và Tôn giáo TPHCM,Chính trị
Thủ tướng: Khẩn trương xây dựng Đề án sáp nhập một số đơn vị hành chính cấp tỉnh,Chính trị
"Sửa Hiến pháp để cải cách bộ máy, xây dựng chính quyền địa phương 2 cấp",Chính trị
Việt Nam ủng hộ Nghị quyết kỷ niệm 80 năm kết thúc Chiến tranh thế giới thứ hai,Chính trị
"TP Huế sau khi sắp xếp bộ máy: Người dân làm thủ tục hành chính vẫn nhanh, gọn",Chính trị
Chiến dịch Huế - Đà Nẵng: Đòn quyết định giải phóng hoàn toàn miền Nam năm 1975,Chính trị
"Quảng Bình: Sở, ngành sau sáp nhập hoạt động thông suốt",Chính trị
Thủ tướng bổ nhiệm ông Phạm Mạnh Cường giữ chức Phó Chủ nhiệm Văn phòng Chính phủ,Chính trị
Đoàn kiểm tra số 1927 của Bộ Chính trị làm việc tại Lào Cai,Chính trị
Công bố Quyết định kiểm tra của Bộ Chính trị đối với Ban Thường vụ Tỉnh ủy Đắk Lắk,Chính trị
Giám đốc Sở Kế hoạch và Đầu tư tỉnh Đồng Tháp làm Bí thư Huyện ủy Cao Lãnh,Chính trị
Tổng Bí thư: Khẩn trương xây dựng và phát triển công nghệ chiến lược,Chính trị
Chánh án TAND tối cao Lê Minh Trí tiếp Đại sứ Hàn Quốc tại Việt Nam,Chính trị
"Hàng nghìn cán bộ chiến sĩ hợp luyện diễu binh, diễu hành",Chính trị
Thủ tướng Phạm Minh Chính chủ trì toạ đàm với các doanh nghiệp ASEAN,Chính trị
Bắc Ninh hoàn thành việc sắp xếp bộ máy chính quyền,Chính trị
"Chủ tịch Quốc hội: Nghiên cứu sửa đổi, bổ sung một số điều của Hiến pháp",Chính trị
Lào Cai có tân Phó Chủ tịch UBND tỉnh,Chính trị
Thứ trưởng Bùi Hoàng Phương là người phát ngôn của Bộ Khoa học và Công nghệ,Chính trị
Bổ nhiệm lãnh đạo các đơn vị của Bộ Dân tộc và Tôn giáo,Chính trị
Thủ tướng Phạm Minh Chính chủ trì toạ đàm với các doanh nghiệp Hàn Quốc,Chính trị
Tỉnh Nghệ An chỉ đạo hỏa tốc liên quan đến sắp xếp tổ chức bộ máy,Chính trị
"Lộ trình xây dựng đề án bỏ cấp huyện, sáp nhập tỉnh, thành theo Kết luận 127",Chính trị
"Lai Châu điều động, bổ nhiệm cán bộ",Chính trị
Nghệ thuật quân sự đặc sắc trong Chiến dịch Tây Nguyên: Nghệ thuật nghi binh,Chính trị
Chiến dịch Tây Nguyên chính thức bắt đầu vào rạng sáng 4/3/1975,Chính trị
Quảng Bình xây dựng đề án tinh gọn bộ máy với định hướng không tổ chức cấp huyện,Chính trị
"Thượng tá Lê Văn Thuận, Thượng tá Lê Trung Ái làm Phó Giám đốc Công an Tây Ninh",Chính trị
Đoàn kiểm tra 1923 của Bộ Chính trị làm việc với Tỉnh ủy Ninh Thuận,Chính trị
"Quảng Ngãi: Tạm dừng việc tổ chức đại hội cấp huyện, xã",Chính trị
Việt Nam - Bulgaria hướng tới hợp tác thực chất và hiệu quả,Chính trị
"Bộ Công an làm việc với Bình Phước, Bình Dương sau khi giải thể công an huyện",Chính trị
"Gia Lai công bố nhân sự lãnh đạo các sở, ngành sau sắp xếp",Chính trị
Phó Chủ nhiệm Chính trị CSB Việt Nam làm Chính uỷ Bộ Tư lệnh Vùng CSB 2,Chính trị
7 sở mới thành lập của Nghệ An có 35 phó giám đốc,Chính trị
Nửa thế kỷ nhìn lại chiến thắng Đức Lập - điểm mở màn chiến dịch Tây Nguyên,Chính trị
Đoàn Ủy ban Chính sách Đối ngoại Quốc hội Đan Mạch thăm và làm việc ở Việt Nam,Chính trị
Giám đốc Sở Kế hoạch và Đầu tư làm Chủ tịch Hội Nông dân Đồng Nai,Chính trị
Công bố quyết định kiểm tra của Bộ Chính trị tại tỉnh Lâm Đồng,Chính trị
"Chức năng, nhiệm vụ của 30 cơ sở Công an Hà Nội tại các quận, huyện, thị xã",Chính trị
"Bộ Xây dựng bổ nhiệm 28 lãnh đạo cấp trưởng tại 28 cơ quan, đơn vị trực thuộc",Chính trị
Đoàn công tác của Bộ Chính trị làm việc tại tỉnh Bạc Liêu,Chính trị
Vì sao Việt Nam nhiều lần sáp nhập và chia tách tỉnh thành?,Chính trị
Ban Bí thư chuẩn y nhân sự tham gia Ban Thường vụ Tỉnh ủy Bình Định,Chính trị
Bộ Khoa học và Công nghệ sau hợp nhất còn 25 đầu mối,Chính trị
Ông Trương Quốc Huy được bầu giữ chức Bí thư Tỉnh ủy Hà Nam,Chính trị
Việt Nam được đề cử làm Chủ tịch Hội nghị SPLOS,Chính trị
TAND Tối cao dự kiến sáp nhập các toà án cấp huyện trên cả nước,Chính trị
"Tạm dừng việc triển khai đề án sáp nhập báo, đài ở Ninh Thuận",Chính trị
Đồng Tháp thành lập 12 cơ quan chuyên môn thuộc UBND,Chính trị
"Thủ tướng chủ trì cuộc họp chuẩn bị cho APEC 2027 tại Phú Quốc, Kiên Giang",Chính trị
"Điều động, bổ nhiệm 3 Phó Trưởng Ban Chính sách, chiến lược Trung ương | VOV.VN",Chính trị
Công bố quyết định kiểm tra của Bộ Chính trị đối với Tỉnh ủy Khánh Hòa,Chính trị
Thủ tướng phê chuẩn 2 Phó Chủ tịch UBND tỉnh Nghệ An,Chính trị
"Chủ tịch TPHCM trao quyết định điều động, bổ nhiệm tại các đơn vị mới",Chính trị
Thành lập 9 tổ công tác công an tỉnh ở địa bàn cấp huyện của Bình Thuận,Chính trị
Ông Trần Trí Quang được giao quyền Chủ tịch UBND Đồng Tháp,Chính trị
Triển khai Kết luận 127: Đà Nẵng yêu cầu các đơn vị báo cáo vào thứ 5 hàng tuần,Chính trị
"Khi bỏ cấp huyện, thành phố và thị xã ở các địa phương sẽ thế nào?",Chính trị
Sau 50 năm giải phóng Đà Nẵng: Kỳ vọng vào những thể chế kinh tế mới mẻ,Chính trị
Thiếu tướng Lê Văn Cương: Nhanh chóng bố trí cán bộ công an cấp huyện hợp lý,Chính trị
"Công an TP Hà Nội bố trí 30 cơ sở tại các quận, huyện, thị xã",Chính trị
Thủ tướng Phạm Minh Chính chủ trì Toạ đàm với các doanh nghiệp châu Âu,Chính trị
TP.HCM tạm dừng Đại hội Đảng các cấp để tập trung sắp xếp bộ máy,Chính trị
"Bài viết của Tổng Bí thư Tô Lâm: ""Học tập suốt đời""",Chính trị
"Thủ tướng Phạm Minh Chính nhận danh hiệu “Giáo sư danh dự"" Đại học Thanh Hoa",Chính trị
"Thủ tướng Phạm Minh Chính tiếp Bí thư Đảng ủy Đại học Thanh Hoa, Trung Quốc",Chính trị
"Bộ trưởng Đỗ Đức Duy nói gì khi 22 cục trưởng, vụ trưởng xuống cấp phó?",Chính trị
"Cận cảnh trụ sở 6 bộ mới sau sáp nhập, hợp nhất",Chính trị
"Thủ tướng chỉ đạo các nhiệm vụ, giải pháp bảo đảm mục tiêu tăng trưởng 2025 đạt 8% trở lên",Chính trị
Biên cương vang vọng lời thề,Chính trị
Thứ trưởng Bộ Giao thông vận tải làm Bí thư Tỉnh ủy Hà Tĩnh,Chính trị
"Tài sản công sẽ được xử lý như thế nào sau hợp nhất, sáp nhập các bộ, sở, ngành?",Chính trị
Cơ cấu tổ chức của Đài Tiếng nói Việt Nam,Chính trị
Thiếu tướng Nguyễn Thanh Tùng nhận nhiệm vụ điều hành Công an TP Hà Nội,Chính trị
Phó Thủ tướng Nguyễn Hòa Bình yêu cầu sản xuất nhôm chất lượng cao ở Đắk Nông,Chính trị
Trưởng công an huyện ở Bình Dương làm trưởng các phòng nghiệp vụ Công an tỉnh,Chính trị
Thủ tướng Phạm Minh Chính chủ trì toạ đàm với các doanh nghiệp Nhật Bản,Chính trị
"Cao Bằng giải thể công an cấp huyện, 25 cán bộ lãnh đạo nghỉ hưu trước tuổi",Chính trị
Ông Nguyễn Trọng Nghĩa dự khánh thành Bia tưởng niệm liệt sĩ tại Tây Ninh,Chính trị
"Long An tạm dừng đại hội đảng bộ cấp xã, huyện",Chính trị
Công bố quyết định kiểm tra của Bộ Chính trị tại Tỉnh ủy Đắk Nông,Chính trị
"TP Huế giải thể 9 công an quận, huyện, thị xã",Chính trị
"Thủ tướng: Quan hệ Việt Nam - Hoa Kỳ có mối duyên nợ, đang rất tốt đẹp",Chính trị
Thủ tướng dự lễ công bố về việc thành lập Bộ Dân tộc và Tôn giáo,Chính trị
"Quảng Ninh: Huyện đảo Cô Tô có tân Bí thư huyện uỷ, Chủ tịch UBND huyện",Chính trị
"Bộ Chính trị: Tạm dừng tổ chức đại hội đảng bộ cấp xã, cấp huyện",Chính trị
Đắk Lắk sẵn sàng đảm bảo hoạt động thông suốt sau sắp xếp tinh gọn bộ máy,Chính trị
Cà Mau: Đại hội điểm cấp cơ sở đầu tiên ở xã Khánh Lộc,Chính trị
"Từ 1/3, cơ cấu tổ chức của Đài Truyền hình Việt Nam gồm 22 đơn vị",Chính trị
Bộ Nông nghiệp và Môi trường có 30 đơn vị đầu mối,Chính trị
"Quy định mới về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế",Chính trị
"Nhiệm vụ, cơ cấu tổ chức của Bộ Văn hóa, Thể thao và Du lịch",Chính trị
Toàn cảnh chuyến thăm Việt Nam của Thủ tướng New Zealand Christopher Luxon,Chính trị
Nghị quyết Đại hội phải thể hiện khát vọng nâng tầm phát triển tỉnh Khánh Hòa,Chính trị
"Đài Tiếng nói Việt Nam sẽ tập trung vào phát thanh, báo điện tử, báo in, thông tin số",Chính trị
Kỷ niệm 75 năm quan hệ ngoại giao Việt Nam - Liên bang Nga,Chính trị
"Lào Cai ra mắt lãnh đạo các sở, ban, ngành mới sau sắp xếp",Chính trị
"Sóc Trăng công bố quyết định giải thể 11 công an huyện, thị xã, thành phố",Chính trị
Sáp nhập Ban QLDA Điện nông thôn miền Trung vào Ban QLDA Lưới điện miền Trung,Chính trị
Cà Mau công bố quyết định giải thể công an cấp huyện,Chính trị
"Ông Ngô Xuân Thắng, Chủ tịch HĐND thành phố làm Bí thư Đảng ủy HĐND thành phố Đà Nẵng",Chính trị
Lai Châu công bố các quyết định về sắp xếp tổ chức bộ máy và công tác cán bộ,Chính trị
Công an Yên Bái có thêm 1 phó giám đốc,Chính trị
Ông Đinh Văn Tuấn nhận nhiệm vụ Phó chủ tịch UBND tỉnh Lâm Đồng,Chính trị
"Sau sắp xếp, Ủy ban MTTQ TP.HCM còn 5 đầu mối",Chính trị
"Bình Phước giải thể công an huyện, Bình Dương có 14 cán bộ nghỉ hưu trước tuổi",Chính trị
Công an Bà Rịa-Vũng Tàu tiếp nhận nhiệm vụ an ninh hàng không tại Côn Đảo,Chính trị
"Thủ tướng chủ trì toạ đàm với 23 tập đoàn, tổng công ty tiêu biểu của Trung Quốc",Chính trị
Công an tỉnh Quảng Bình công bố quyết định giải thể công an cấp huyện,Chính trị
Quan hệ Hungary-Việt Nam có nhiều phát triển tích cực trên tất cả các lĩnh vực,Chính trị
"Hải Dương: Hơn 540 cán bộ, chiến sĩ bổ sung cho lực lượng Công an xã",Chính trị
